url,name,dob,pob
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911789.html,Satoshi Tsujimoto,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911790.html,Clive Horton,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911791.html,Didier De Radigues,27/Mar/1958,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911792.html,Rich Oliver,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911793.html,Jose Morillas,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911794.html,Ken Fisher,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911795.html,Harald Becker,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911796.html,Masumitsu Taguchi,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911797.html,Tony Sims,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911798.html,Robbie Petersen,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911799.html,Marcus Payten,24/Apr/1974,Crawly Sussex
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911800.html,Steve Manley,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911801.html,Martin Trösch,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911802.html,Leon Van Der Heyden,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911803.html,Junzo Suzuki,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911804.html,Alberto Rota,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911805.html,Martin Wimmer,11/Oct/1957,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/911806.html,Hansjörg Butz,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920192.html,Jussi Hautaniemi,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920193.html,John Cornwell,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920194.html,Brendon Crookes,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920195.html,Lucio Pietroniro,26/Jul/1960,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920196.html,Kazuja Yamada,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920197.html,Reinhard Strack,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920198.html,Oliver Kohlinger,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920199.html,Ricard Jove,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920200.html,Aki Ajo,11/Sep/1968,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920201.html,Kenichi Yoshida,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920202.html,Norbert Peschke,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920203.html,Serge Julin,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920204.html,Malcolm Yeo,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920205.html,Kevin Mawdsley,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920206.html,Daniela Tognoli,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920207.html,Kris Galatowicz,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920208.html,Gastone Grassetti,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920209.html,Joan Bolart,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920210.html,Tibor Kis,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920211.html,Esa Kytölä,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920212.html,Josef Fischer,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920213.html,Pierpaolo Bianchi,11/Mar/1952,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920214.html,Rafael Roses,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920215.html,Antonio Oliveros,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920216.html,Rob Orme,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920217.html,Paul Bordes,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920218.html,José Luís Rabadan,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920219.html,Alex Bedford,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920220.html,Ron Reniers,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920221.html,Giovanni Palmieri,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920222.html,Yutaka Fujihara,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920223.html,Ian Saunders,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920224.html,Gerhard Waibel,17/Dec/1958,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920225.html,Jörg Seel,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920226.html,Claudio Macciotta,30/Oct/1963,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920227.html,Hakan Olsson,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920228.html,Alexander Schaden,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920229.html,Armando Narduzzi,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920230.html,Kazuaki Yamashita,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920231.html,Attila Szabo,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920252.html,Fred Merkel,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920253.html,Bubba Shobert,29/Jan/1962,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920254.html,Alojz Pavlic,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920255.html,Mike Baldwin,15/Jan/1955,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920256.html,Hermann Holder,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920257.html,Guy Bertin,25/Nov/1954,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920258.html,Fernando Gonzales De N.,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920259.html,Raymond Roche,21/Feb/1957,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920260.html,August Auinger,03/May/1955,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920261.html,Jacques Bernard,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920262.html,Heinz Lüthi,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920263.html,Jean Francois Baldé,29/Nov/1950,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920264.html,Keiji Tamura,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920265.html,Ernst Gschwender,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920266.html,Paolo Priori,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920267.html,Heinz Paschen,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920268.html,Donnie Mcleod,16/Jun/1955,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920269.html,Erich Neumair,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920270.html,Keith Campbell,02/Oct/1931,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920271.html,Michael Dowson,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920272.html,Bogdan Nikolov,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920273.html,Giuseppe Ascareggi,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920274.html,Manfred Fischer,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920275.html,Fabio Biliotti,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920276.html,Rudolf Kunz,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920277.html,Maarten Duyzers,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920278.html,Hagen Klein,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920279.html,Urs Lüzi,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920280.html,Reiner Koster,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920281.html,Francisco Gonzales,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920282.html,Bert Smit,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920283.html,Esa Kytölä,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920284.html,Othmar Schuler,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920285.html,Toshinobu Shiomori,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920286.html,Ivan Palazzese,02/Jan/1962,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920287.html,Shunji Yatsushiro,26/Aug/1960,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920288.html,Bruno Kneubühler,03/Dec/1946,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920289.html,Marco Gentile,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920290.html,Gustav Reiner,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920291.html,Andrie Nijenhuis,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920292.html,Károly Juhász,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920293.html,Jean Michel Mattioli,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920294.html,Kunio Machii,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920295.html,Roger Burnett,02/Mar/1960,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920296.html,Rob Mcelnea,12/Dec/1959,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920297.html,Garry Cowan,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920298.html,Manfred Herweh,14/Jun/1954,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920299.html,Masaru Kobayashi,26/Dec/1959,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920300.html,Fabio Barchitta,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920301.html,Daniel Amatriain,10/Sep/1966,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920302.html,Michael Brown,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920303.html,Patrick Igoa,08/Mar/1959,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920304.html,Alessandro Valesi,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920305.html,Junya Arai,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920306.html,Stefan Dörflinger,23/Dec/1948,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920307.html,Massimo Matteoni,08/Jan/1954,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920308.html,Janos Szabo,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920309.html,Günter Schirnhofer,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920310.html,Steve Brouggy,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920311.html,Roberto Sassone,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920312.html,Massimo Broccoli,14/Nov/1957,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920313.html,Gabriele Gnani,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920314.html,Kazunari Wada,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/920315.html,Peter Schleef,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/922519.html,Frank Gross,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/926767.html,Rainer Scheidhauer,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/926768.html,Stefan Brägger,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/926785.html,Ermanno Giuliano,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/926786.html,Massimo De Lorenzi,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927098.html,G. Willi,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927099.html,G. Schwemmer,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927100.html,G. Forderer,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927237.html,Urs Lüzi,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927238.html,Carlos Cardús,29/Sep/1959,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927239.html,Rene Deláby,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927240.html,Jean Francois Baldé,29/Nov/1950,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927241.html,Xavier Cardelus,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927242.html,Hans Lindner,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927245.html,Rob Mcelnea,12/Dec/1959,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927246.html,Peter Sommer,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927247.html,Philippe Pagano,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927248.html,Takehiko Kurokawa,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927249.html,Ian Newton,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927250.html,Seigo Kikuchi,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927251.html,Paul Lewis,03/Jul/1960,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927252.html,Nick Lenatsch,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927253.html,Konrad Hefele,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927254.html,Sergio Granton,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927255.html,Trevor Manley,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927256.html,Thierry Rapicault,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927257.html,Scott Buckley,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927258.html,Titer Balaz,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927259.html,Ivan Troisi,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927260.html,Wilhelm Horhager,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927261.html,Akio Mitoma,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927262.html,Alain Kempener,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927263.html,Rick Kirk,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927264.html,Claude Albert,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927265.html,Yoshiari Hori,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927266.html,Toshihiro Wakayama,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927267.html,Yoshomasa Kato,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927268.html,Anton Straver,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927269.html,Eduardo Aleman,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927270.html,Brent Jones,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927271.html,Willy Perez,05/May/1948,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927272.html,Urs Jücker,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927273.html,Hideshi Tomita,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927274.html,Jacques Hutteau,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927275.html,Jean Louis Guignabodet,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927276.html,Randy Renfrow,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927277.html,Ricardo Blanco,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927278.html,Adrien Morillas,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927279.html,Arpad Harmati,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927280.html,Patrick Daudier,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927281.html,Daniel Coe,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927282.html,Hans Hummel,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927283.html,Henk Van Kessel,25/Jun/1946,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927284.html,Takayoshi Yamamoto,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927285.html,Olivier Liégeois,26/Aug/1954,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927286.html,David Evelyn,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927287.html,Michel Escudier,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927288.html,Eugenio Lazzarini,26/Mar/1945,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927289.html,Warren Palesy,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927290.html,Eric Gijsel,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927291.html,Bruno Kneubühler,03/Dec/1946,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927292.html,Ernst Himmelsbach,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927293.html,William Doran,12/Nov/1916,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927294.html,Hans Müller,18/Nov/1949,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927295.html,David Moore,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927296.html,Olivier Liégeois,26/Aug/1954,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927297.html,Youichi Yamamoto,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927298.html,Siegfried Minich,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927299.html,Roy Leslie,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927300.html,Willi Hupperich,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927301.html,Ian Mcconnachie,10/Jan/1965,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927302.html,Mike Sullivan,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927303.html,Eric Saul,26/May/1954,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927304.html,Loris Baz,01/Feb/1993,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927305.html,Virginio Ferrari,19/Oct/1952,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927306.html,Renato Colleoni,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927307.html,Donnie Mcleod,16/Jun/1955,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927308.html,Michael Mcgarrity,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927309.html,Hans Müller,18/Nov/1949,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927310.html,Gilles Riva,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927311.html,Darren Milner,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927312.html,Ton Spek,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927313.html,Gavin Johnston,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927314.html,Rene Deláby,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927315.html,Jan Eggens,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927316.html,Steve Hislop,11/Jan/1962,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927317.html,Sid Mason,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927318.html,Fernando Gonzalez,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/927338.html,Karl Grässel,,
